year,lat,lon,quarter,country,month,haul_id,ices_rect,sub_div,oxy,temp,sal,depth,X,Y,depth_ct,depth_sc,depth_sq,year_f,quarter_f,group,species,life_stage,density
1993,54.6667,13.7333,1,GFR,2,1993:1:GFR:SOL:H20:35:26,38G3,24,8.16580639058533,3.79490351676941,14.6503616968791,18,418.302967277682,6058.4399403628,-29.622409326424872,-1.0853205673582322,1.177920733930795,1993,1,cod_juvenile,cod,juvenile,99.08700095130428
1993,54.7,13.85,1,GFR,2,1993:1:GFR:SOL:H20:36:9,38G3,24,8.04452758767497,3.85169053077698,14.6759201685588,20,425.889984353801,6062.01557983619,-27.622409326424872,-1.012043572539984,1.0242321927194937,1993,1,cod_juvenile,cod,juvenile,389.8985565088762
1993,54.7667,13.6667,1,GFR,2,1993:1:GFR:SOL:H20:37:8,38G3,24,7.93972376226196,3.81501563390096,18.7869707743327,29,414.219179127919,6069.64583471616,-18.622409326424872,-0.6822970958578667,0.4655293270160789,1993,1,cod_juvenile,cod,juvenile,118.57132084028947
1993,54.85,14.0167,1,GFR,2,1993:1:GFR:SOL:H20:38:10,38G4,24,7.34771150040487,4.30978552500407,19.7322845458984,25,436.866347244064,6078.54275216579,-22.622409326424872,-0.8288510854943633,0.6869941219251843,1993,1,cod_juvenile,cod,juvenile,131.7287580392137
1993,54.9667,13.8833,1,GFR,2,1993:1:GFR:SOL:H20:39:11,38G3,24,6.44153478105723,4.80446600914001,22.9684772491455,34,428.508731938771,6091.65632969706,-13.622409326424872,-0.49910460881224605,0.24910541053762517,1993,1,cod_juvenile,cod,juvenile,6.363815124809972
1993,54.9167,13.6167,1,GFR,2,1993:1:GFR:SOL:H20:40:12,38G3,24,6.41695453646495,4.7823916276296,23.8447240193685,33,411.332019129703,6086.39791049652,-14.622409326424872,-0.5357431062213702,0.2870206758637224,1993,1,cod_juvenile,cod,juvenile,111.65995970321558
1993,54.8667,13.2167,1,GFR,2,1993:1:GFR:SOL:H20:41:13,38G3,24,7.07397896688945,4.05463480949402,20.1844221750895,30,385.553268775517,6081.41485689871,-17.622409326424872,-0.6456585984487426,0.41687502575079466,1993,1,cod_juvenile,cod,juvenile,69.32620221158014
1993,54.9333,13.1,1,GFR,2,1993:1:GFR:SOL:H20:42:14,38G3,24,7.63884126029968,3.72796726226807,18.7254101435343,28,378.265822605993,6089.0214562145,-19.622409326424872,-0.7189355932669909,0.5168683872661601,1993,1,cod_juvenile,cod,juvenile,61.34817450543603
1993,54.9833,13.3167,1,GFR,2,1993:1:GFR:SOL:H20:43:15,38G3,24,6.54660054428558,4.34341780344645,22.0261497497559,32,392.282334411695,6094.22911992358,-15.622409326424872,-0.5723816036304943,0.32762070017461625,1993,1,cod_juvenile,cod,juvenile,19.46332420652135
1993,55.0333,13.4333,1,GFR,2,1993:1:GFR:SOL:H20:44:16,39G3,24,6.4791670453303,4.44096692403158,22.1581732432048,30,399.867793843502,6099.61902262141,-17.622409326424872,-0.6456585984487426,0.41687502575079466,1993,1,cod_juvenile,cod,juvenile,40.881748115204445
1993,55.0667,13.75,1,GFR,2,1993:1:GFR:SOL:H20:45:18,39G3,24,6.38978122138672,4.64067061742147,22.6143576304118,32,420.174210798995,6102.92768760272,-15.622409326424872,-0.5723816036304943,0.32762070017461625,1993,1,cod_juvenile,cod,juvenile,38.38110887089187
1993,55.1333,14.1667,1,GFR,2,1993:1:GFR:SOL:H20:46:20,39G4,24,6.29640881777954,4.79233241081238,23.1628322601318,34,446.872536178969,6109.94206908288,-13.622409326424872,-0.49910460881224605,0.24910541053762517,1993,1,cod_juvenile,cod,juvenile,42.80782962640592
1993,55.1667,14.2667,1,GFR,2,1993:1:GFR:SOL:H20:47:21,39G4,24,6.34306085378113,4.87143309911092,22.3723373413086,32,453.286997363808,6113.58725701949,-15.622409326424872,-0.5723816036304943,0.32762070017461625,1993,1,cod_juvenile,cod,juvenile,68.1934270698081
1993,55.0667,14.2833,1,GFR,2,1993:1:GFR:SOL:H20:48:22,39G4,24,6.19838269028168,4.83629059791565,23.1983744303385,34,454.230248128227,6102.44845925939,-13.622409326424872,-0.49910460881224605,0.24910541053762517,1993,1,cod_juvenile,cod,juvenile,70.47215794492912
1993,55,14.2333,1,GFR,2,1993:1:GFR:SOL:H20:49:23,39G4,24,6.47358776986338,4.79935081799825,21.7442118326823,31,450.955826366922,6095.06022489164,-16.622409326424872,-0.6090201010396185,0.37090548347030705,1993,1,cod_juvenile,cod,juvenile,185.02950774305077
1993,55.05,13.6167,1,GFR,2,1993:1:GFR:SOL:H20:50:17,39G3,24,6.41602397390442,4.61967992782593,22.5894412994385,32,411.625347027139,6101.2298867009,-15.622409326424872,-0.5723816036304943,0.32762070017461625,1993,1,cod_juvenile,cod,juvenile,36.69114171660961
1993,55.0833,13.8167,1,GFR,2,1993:1:GFR:SOL:H20:51:19,39G3,24,6.3721344707667,4.65442276000977,22.6830730438232,32,424.464782692736,6104.70064747066,-15.622409326424872,-0.5723816036304943,0.32762070017461625,1993,1,cod_juvenile,cod,juvenile,40.0234890929828
1993,54.8667,16.6,1,GFR,2,1993:1:GFR:SOL:H20:52:58,38G6,25,8.89105343610535,3.13838847478231,7.79128408432007,11,602.684188851296,6081.13075698178,-36.62240932642487,-1.341790049222101,1.8004005361914486,1993,1,cod_juvenile,cod,juvenile,0.571436449466001
1993,54.3,15.1167,1,GFR,2,1993:1:GFR:SOL:H20:53:67,37G5,25,8.96342002132568,3.28254556655884,8.43614641825358,6,507.594523622083,6016.90692442357,-41.62240932642487,-1.5249825362677216,2.325571735921533,1993,1,cod_juvenile,cod,juvenile,0
1993,54.8333,16.5167,1,GFR,2,1993:1:GFR:SOL:H20:54:60,38G6,25,8.86128090069682,3.11377255121867,7.84825563430786,21,597.419078888972,6077.29563695794,-26.622409326424872,-0.9754050751308597,0.9514150605910381,1993,1,cod_juvenile,cod,juvenile,0
1993,54.4333,15.0167,1,GFR,2,1993:1:GFR:SOL:H20:55:65,37G5,25,8.87117508918457,3.67960667610168,8.60104624430338,16,501.083277912948,6031.73270256381,-31.622409326424872,-1.1585975621764804,1.3423483110812833,1993,1,cod_juvenile,cod,juvenile,0
1993,54.85,16.6333,1,GFR,2,1993:1:GFR:SOL:H20:56:59,38G6,25,8.89602843242086,3.12714942296346,7.79128408432007,21,604.864434693292,6079.32201895376,-26.622409326424872,-0.9754050751308597,0.9514150605910381,1993,1,cod_juvenile,cod,juvenile,0
1993,54.3667,15.7667,1,GFR,2,1993:1:GFR:SOL:H20:58:62,37G5,25,8.79175303807882,3.74774821599325,8.64283593495687,17,549.813636481844,6024.5930226193,-30.622409326424872,-1.1219590647673563,1.2587921430136408,1993,1,cod_juvenile,cod,juvenile,35.10212327022331
1993,54.4333,16.0167,1,GFR,2,1993:1:GFR:SOL:H20:59:61,37G6,25,8.83650340554097,3.31806015968323,8.3639882405599,15,565.949102434151,6032.2085590908,-32.62240932642487,-1.1952360595856044,1.4285892381337224,1993,1,cod_juvenile,cod,juvenile,6.632123645592388
1993,55,17.5,1,GFR,2,1993:1:GFR:SOL:H20:60:42,39G7,25,8.95099232473348,3.32020052274068,7.79731019337972,22,659.903995924631,6097.64983953746,-25.622409326424872,-0.9387665777217357,0.8812826874473796,1993,1,cod_juvenile,cod,juvenile,0
1993,55.9333,15.3333,1,GFR,2,1993:1:GFR:SOL:H20:61:51,40G5,25,7.2777353824646,5.11772338549296,8.84482924143473,32,520.822935791303,6198.70627009124,-15.622409326424872,-0.5723816036304943,0.32762070017461625,1993,1,cod_juvenile,cod,juvenile,26.589030869993184
1993,54.4333,15.7167,1,GFR,2,1993:1:GFR:SOL:H20:62:63,37G5,25,8.38637215297343,4.87257115046183,9.34559726715088,32,546.489745615552,6031.96909880972,-15.622409326424872,-0.5723816036304943,0.32762070017461625,1993,1,cod_juvenile,cod,juvenile,76.66129706513745
1993,54.9167,16.2167,1,GFR,2,1993:1:GFR:SOL:H20:63:36,38G6,25,7.21414508069051,5.7993491490682,9.49449761708578,27,577.989688372132,6086.1996121209,-20.622409326424872,-0.7555740906761149,0.5708922065010379,1993,1,cod_juvenile,cod,juvenile,59.4792290397441
1993,55.8333,16.3,1,GFR,2,1993:1:GFR:SOL:H20:64:53,40G6,25,4.54298409883321,6.87120135625203,14.2365659077962,47,581.42422746169,6188.29093457361,-0.6224093264248722,-0.022804142493632377,5.200289148698899e-4,1993,1,cod_juvenile,cod,juvenile,2.710871668050463
1993,54.7833,15.95,1,GFR,2,1993:1:GFR:SOL:H20:65:35,38G5,25,5.73414654190165,7.10164976119995,12.5698773066203,45,561.096249011953,6071.09151455451,-2.6224093264248722,-0.09608113731188063,0.00923158494714446,1993,1,cod_juvenile,cod,juvenile,40.313545033169014
1993,56.0833,17.6167,1,GFR,2,1993:1:GFR:SOL:H20:66:56,41G7,25,8.356038159552,3.73259178797404,7.30827411015828,41,662.82532375177,6218.43706725187,-6.622409326424872,-0.24263512694837716,0.0588718048292551,1993,1,cod_juvenile,cod,juvenile,2.1803092027456605
1993,55.9167,15.6,1,GFR,2,1993:1:GFR:SOL:H20:67:52,40G5,25,7.71396775900574,4.77577392260234,8.41561381022135,47,537.500882364331,6196.97121350977,-0.6224093264248722,-0.022804142493632377,5.200289148698899e-4,1993,1,cod_juvenile,cod,juvenile,653.3987493166134
1993,54.6167,15.5833,1,GFR,2,1993:1:GFR:SOL:H20:68:33,38G5,25,3.0941100362381,7.90698575973511,13.6586221059163,61,537.667485305371,6052.29585926279,13.377590673575128,0.49013482123410546,0.2402321429861885,1993,1,cod_juvenile,cod,juvenile,45.62764688957329
1993,55.7833,16.2333,1,GFR,2,1993:1:GFR:SOL:H20:69:54,40G6,25,3.28328830270004,7.08672904968262,15.3927612304688,54,577.345867557626,6182.65029365821,6.377590673575128,0.23366533937023654,0.054599490823007815,1993,1,cod_juvenile,cod,juvenile,258.2492095953222
1993,56.1333,17.75,1,GFR,2,1993:1:GFR:SOL:H20:70:55,41G7,25,8.16786453849792,3.89981985092163,7.39476458231608,58,670.895839307761,6224.32212059279,10.377590673575128,0.38021932900673305,0.1445667381503303,1993,1,cod_juvenile,cod,juvenile,21.11522438419757
1993,55.6833,15.1167,1,GFR,2,1993:1:GFR:SOL:H20:71:50,40G5,25,2.26366258575834,6.71792968114217,15.3425776163737,61,507.337728228713,6170.83881944383,13.377590673575128,0.49013482123410546,0.2402321429861885,1993,1,cod_juvenile,cod,juvenile,29.053160590054045
1993,55.45,16.4333,1,GFR,2,1993:1:GFR:SOL:H20:72:43,39G6,25,4.44380726712392,6.76590983072917,15.5886119206746,54,590.653744235917,6145.80281813593,6.377590673575128,0.23366533937023654,0.054599490823007815,1993,1,cod_juvenile,cod,juvenile,0
1993,55.6167,14.8667,1,GFR,2,1993:1:GFR:SOL:H20:73:49,40G4,25,2.49663750979106,6.32944138844808,16.1494382222493,79,491.604279849427,6163.42873237976,31.377590673575128,1.1496277745983399,1.3216440201279314,1993,1,cod_juvenile,cod,juvenile,53.563169723617186
1993,54.7667,15.6,1,GFR,2,1993:1:GFR:SOL:H20:74:34,38G5,25,1.62778129177322,7.88592290878296,15.209587097168,64,538.603261660492,6068.9956327709,16.377590673575128,0.6000503134614779,0.36006037868521784,1993,1,cod_juvenile,cod,juvenile,59.25229794776018
1993,55.3667,16.35,1,GFR,2,1993:1:GFR:SOL:H20:76:44,39G6,25,3.93871280555979,6.90522750218709,15.6616427103678,66,585.565347158539,6136.42815379261,18.377590673575128,0.6733273082797261,0.4533696640752213,1993,1,cod_juvenile,cod,juvenile,6.884611794703908
1993,55.6,15.8833,1,GFR,2,1993:1:GFR:SOL:H20:77:46,40G5,25,2.86958943902103,5.93301963806152,16.8987134297689,75,555.656321474179,6161.91612239297,27.377590673575128,1.0030737849618432,1.006157018077678,1993,1,cod_juvenile,cod,juvenile,1.158653914737531
1993,55.6,15.7,1,GFR,2,1993:1:GFR:SOL:H20:78:47,40G5,25,3.21161539714635,6.1191995938619,16.7708797454834,64,544.106908480009,6161.78444472715,16.377590673575128,0.6000503134614779,0.36006037868521784,1993,1,cod_juvenile,cod,juvenile,40.20928831149952
1993,55.2667,17.35,1,GFR,2,1993:1:GFR:SOL:H20:79:41,39G7,25,3.85087435078888,7.13695859909058,13.2520691553752,89,649.312623307802,6126.98719778361,41.37759067357513,1.5160127486895811,2.298294654189339,1993,1,cod_juvenile,cod,juvenile,3.377132657613829
1993,55.3,16.2,1,GFR,2,1993:1:GFR:SOL:H20:80:45,39G6,25,3.02185160001685,6.71027406056722,16.5862280527751,76,576.186480155229,6128.83191362803,28.377590673575128,1.0397122823709675,1.0810016301130463,1993,1,cod_juvenile,cod,juvenile,0.530059516122161
1993,55.4333,15.1667,1,GFR,2,1993:1:GFR:SOL:H20:81:48,39G5,25,4.41987201593043,5.05485033988953,18.5486062367757,72,510.548325940984,6143.02297313457,24.377590673575128,0.8931582927344709,0.7977317358803548,1993,1,cod_juvenile,cod,juvenile,22.879077310892324
1993,55.25,17.55,1,GFR,2,1993:1:GFR:SOL:H20:82:40,39G7,25,5.51972663786367,6.28457228342692,11.1688817342122,83,662.085242075797,6125.57613290822,35.37759067357513,1.2961817642348363,1.6800871659349328,1993,1,cod_juvenile,cod,juvenile,13.505415303236196
1993,55.1333,16.05,1,GFR,2,1993:1:GFR:SOL:H20:83:37,39G6,25,2.00068985979589,5.89822387695312,16.735294342041,93,566.942802569409,6110.12837995646,45.37759067357513,1.6625667383260776,2.7641281593882123,1993,1,cod_juvenile,cod,juvenile,0.8535134552778609
1993,55.8667,17.0855,1,SWE,3,1993:1:SWE:ARG:FOT:55:7,40G7,25,8.60915026492716,3.74737461407979,7.35928646723429,39,630.504751589981,6193.21013547027,-8.622409326424872,-0.3159121217666254,0.09980046867909116,1993,1,cod_juvenile,cod,juvenile,4.362686840962697
1993,55.9248,17.1323,1,SWE,3,1993:1:SWE:ARG:FOT:56:8,40G7,25,8.68968657672221,3.68451929092407,7.20411475499471,36,633.233569159889,6199.76398738899,-11.622409326424872,-0.4258276139939978,0.1813291568398212,1993,1,cod_juvenile,cod,juvenile,1.195569577406448
1993,55.8015,17.7367,1,SWE,3,1993:1:SWE:ARG:FOT:57:9,40G7,25,8.14495910151977,3.97498456637065,7.46114428838094,50,671.531795109512,6187.3767321351,2.3775906735751278,0.08711134973374002,0.007588387252433967,1993,1,cod_juvenile,cod,juvenile,2.706127373226684
1993,56.0352,17.7188,1,SWE,3,1993:1:SWE:ARG:FOT:58:10,41G7,25,7.89130649315694,4.09484108289083,7.50494956970215,53,669.387594380003,6213.33147392103,5.377590673575128,0.1970268419611124,0.038819576453169156,1993,1,cod_juvenile,cod,juvenile,6.761378896620214
1993,56.445,16.9745,1,SWE,3,1993:1:SWE:ARG:FOT:59:11,41G6,25,4.24229269759013,4.15924135843913,7.84211842219035,59,621.717155524956,6257.35673639312,11.377590673575128,0.41685782641585717,0.1737704474441529,1993,1,cod_juvenile,cod,juvenile,61.302622401806275
1993,56.5178,16.8225,1,SWE,3,1993:1:SWE:ARG:FOT:60:12,42G6,27,6.72819645125224,3.50982960065206,7.65652100245158,57,612.133547840712,6265.19942062993,9.377590673575128,0.34358083159760894,0.11804778784130451,1993,1,cod_juvenile,cod,juvenile,31.227772641281497
1993,57.004,17.94,1,SWE,3,1993:1:SWE:ARG:FOT:61:13,43G7,27,4.20433699705811,4.33840759595235,7.87166674931844,67,678.547727235226,6321.67455348913,19.377590673575128,0.7099658056888503,0.5040514452474183,1993,1,cod_juvenile,cod,juvenile,2.278379063170058
1993,57.066,17.9145,1,SWE,3,1993:1:SWE:ARG:FOT:62:14,43G7,27,3.43270702817027,4.43237400054932,8.06957419713338,73,676.704999258027,6328.50610817419,25.377590673575128,0.929796790143595,0.8645220709613324,1993,1,cod_juvenile,cod,juvenile,0.447060746077209
1993,57.3685,16.9133,1,SWE,3,1993:1:SWE:ARG:FOT:63:15,43G6,27,6.62850155209859,3.16039021809896,7.43433507283529,26,615.068746104441,6360.02507927381,-21.622409326424872,-0.7922125880852391,0.6276007847207127,1993,1,cod_juvenile,cod,juvenile,0
1993,57.5172,17.0157,1,SWE,3,1993:1:SWE:ARG:FOT:64:16,44G7,27,5.74171870859935,3.21694421768188,7.54135719935099,58,620.735271069946,6376.7524025449,10.377590673575128,0.38021932900673305,0.1445667381503303,1993,1,cod_juvenile,cod,juvenile,2.639335099381809
1993,57.4502,17.5322,1,SWE,3,1993:1:SWE:ARG:FOT:65:17,43G7,27,7.25398217805277,3.50489203135173,7.35409752527873,73,651.942677639858,6370.33279994797,25.377590673575128,0.929796790143595,0.8645220709613324,1993,1,cod_juvenile,cod,juvenile,0
1993,57.821,18.123,1,SWE,3,1993:1:SWE:ARG:FOT:66:18,44G8,27,3.46996335473531,4.65671857198079,8.40747324625651,98,685.478590561818,6413.06189622533,50.37759067357513,1.8457592253716981,3.406827118044731,1993,1,cod_juvenile,cod,juvenile,3.340653973687643
1993,57.7555,18.3128,1,SWE,3,1993:1:SWE:ARG:FOT:67:19,44G8,27,3.34795385920614,4.6171596844991,8.24667247136434,113,697.102615893676,6406.31124498562,65.37759067357513,2.39533668650856,5.737637841733808,1993,1,cod_juvenile,cod,juvenile,2.6842417340132556
1993,57.8736,19.4038,1,SWE,3,1993:1:SWE:ARG:FOT:68:20,44G9,28,8.97826734001567,3.13529443740845,7.08421341578166,38,761.109963059939,6423.14240537355,-9.622409326424872,-0.35255061917574954,0.12429193908120438,1993,1,cod_juvenile,cod,juvenile,0
1993,57.8885,19.5368,1,SWE,3,1993:1:SWE:ARG:FOT:69:21,44G9,28,8.24038065604502,4.13888573646545,7.48460165659587,63,768.877391285729,6425.32061852162,15.377590673575128,0.5634118160523537,0.31743287446741125,1993,1,cod_juvenile,cod,juvenile,1.4668045524076618
1993,57.8677,19.5493,1,SWE,3,1993:1:SWE:ARG:FOT:70:22,44G9,28,6.33935636975606,4.4407377243042,7.48460165659587,74,769.77337026637,6423.05792677291,26.377590673575128,0.9664352875527191,0.933997165027107,1993,1,cod_juvenile,cod,juvenile,0.5660843234445593
1993,57.5685,19.0568,1,SWE,3,1993:1:SWE:ARG:FOT:71:23,44G9,28,8.52046153723043,3.26084621747335,7.19774150848389,26,742.585772324115,6387.92498480677,-21.622409326424872,-0.7922125880852391,0.6276007847207127,1993,1,cod_juvenile,cod,juvenile,0
1993,57.3825,19.1942,1,SWE,3,1993:1:SWE:ARG:FOT:72:24,43G9,28,6.52832764840088,4.22214881579081,7.64202817281087,85,752.074641000382,6367.74201205931,37.37759067357513,1.3694587590530845,1.875417292747214,1993,1,cod_juvenile,cod,juvenile,2.384810856889808
1993,57.1808,18.8761,1,SWE,3,1993:1:SWE:ARG:FOT:73:25,43G8,28,8.11470186726685,3.36991755167643,7.29579703013102,49,734.248049564624,6344.17487922236,1.3775906735751278,0.05047285232461588,0.0025475088217824828,1993,1,cod_juvenile,cod,juvenile,0.628101623021785
1993,57.085,18.8363,1,SWE,3,1993:1:SWE:ARG:FOT:74:26,43G8,28,6.98703554224497,3.86815841992696,7.44585863749186,67,732.444357777792,6333.38431253575,19.377590673575128,0.7099658056888503,0.5040514452474183,1993,1,cod_juvenile,cod,juvenile,3.84114160282009
1993,57.089,18.9005,1,SWE,3,1993:1:SWE:ARG:FOT:75:27,43G8,28,4.01083203037364,4.82062482833862,8.33239205678304,89,736.306377558525,6334.04982946894,41.37759067357513,1.5160127486895811,2.298294654189339,1993,1,cod_juvenile,cod,juvenile,2.165697969582624
1993,56.2562,18.4828,1,SWE,3,1993:1:SWE:ARG:FOT:76:28,41G8,26,4.88123077740885,4.499183177948,8.90207513173421,65,715.72461038335,6240.04924144756,17.377590673575128,0.6366888108706019,0.4053726418878211,1993,1,cod_juvenile,cod,juvenile,1.2700657348431037
1993,55.5878,18.3732,1,SWE,3,1993:1:SWE:ARG:FOT:77:29,40G8,26,4.15963673943888,5.92483377456665,10.3035046259562,94,712.56840449094,6165.36908583816,46.37759067357513,1.6992052357352017,2.887298433149922,1993,1,cod_juvenile,cod,juvenile,3.920419288898697
1993,55.2882,16.9951,1,SWE,3,1993:1:SWE:ARG:FOT:78:30,39G6,25,4.06241396383209,6.88509194056193,13.255181312561,73,626.698228982512,6128.67639098873,25.377590673575128,0.929796790143595,0.8645220709613324,1993,1,cod_juvenile,cod,juvenile,190.70447416667955
1993,55.3282,16.0507,1,SWE,3,1993:1:SWE:ARG:FOT:79:31,39G6,25,2.08436549630788,5.19274934132894,17.2771644592285,93,566.660687503598,6131.81688258939,45.37759067357513,1.6625667383260776,2.7641281593882123,1993,1,cod_juvenile,cod,juvenile,17.089772271146725
1993,55.412,15.3205,1,SWE,3,1993:1:SWE:ARG:FOT:80:32,39G5,25,3.74373964183092,5.15944083531698,18.337106068929,71,520.291264722037,6140.68665098432,23.377590673575128,0.8565197953253467,0.7336261597841739,1993,1,cod_juvenile,cod,juvenile,33.33957338216881
1993,55.795,16.1217,1,SWE,3,1993:1:SWE:ARG:FOT:81:33,40G6,25,2.66495761107381,6.98778518040975,15.7997817993164,54,570.326184408367,6183.83338322068,6.377590673575128,0.23366533937023654,0.054599490823007815,1993,1,cod_juvenile,cod,juvenile,306.4875949352331
1993,55.8733,16.085,1,SWE,3,1993:1:SWE:ARG:FOT:82:34,40G6,25,4.36951088352051,6.68670845031738,14.0592400232951,43,567.88879228994,6192.51050065518,-4.622409326424872,-0.1693581321301289,0.028682176918606198,1993,1,cod_juvenile,cod,juvenile,67.1537844741171
1993,55.9933,15.46,1,SWE,3,1993:1:SWE:ARG:GOV:49:1,40G5,25,7.37642649035543,5.04020245869954,8.71413580576579,41,528.694042491015,6205.42938202463,-6.622409326424872,-0.24263512694837716,0.0588718048292551,1993,1,cod_juvenile,cod,juvenile,81.87625937189615
1993,55.8218,15.4393,1,SWE,3,1993:1:SWE:ARG:GOV:50:2,40G5,25,6.61886668204803,5.8412512143453,9.29168860117594,34,527.524015365369,6186.33399248805,-13.622409326424872,-0.49910460881224605,0.24910541053762517,1993,1,cod_juvenile,cod,juvenile,275.5464959010391
1993,55.5687,14.7172,1,SWE,3,1993:1:SWE:ARG:GOV:51:3,40G4,25,3.64708189029261,6.53030061721802,15.0529988606771,68,482.166491355574,6158.11505935621,20.377590673575128,0.7466043030979743,0.5574179854044119,1993,1,cod_juvenile,cod,juvenile,139.07202109593925
1993,55.6712,14.5143,1,SWE,3,1993:1:SWE:ARG:GOV:52:4,40G4,25,6.6728789428889,5.75635274251302,9.88613065083822,45,469.451412162346,6169.59294986662,-2.6224093264248722,-0.09608113731188063,0.00923158494714446,1993,1,cod_juvenile,cod,juvenile,196.7080518085181
1993,55.6187,16.611,1,SWE,3,1993:1:SWE:ARG:GOV:53:5,40G6,25,4.17450780336126,6.73978153864543,14.6955757141113,54,601.456688461049,6164.82053718913,6.377590673575128,0.23366533937023654,0.054599490823007815,1993,1,cod_juvenile,cod,juvenile,271.3339677911664
1993,55.785,16.8935,1,SWE,3,1993:1:SWE:ARG:GOV:54:6,40G6,25,8.49654251479289,3.8187251885732,7.52734502156575,28,618.740279816175,6183.77381885199,-19.622409326424872,-0.7189355932669909,0.5168683872661601,1993,1,cod_juvenile,cod,juvenile,0.7153666860898886
1993,55.455,14.7333,1,SWE,3,1993:1:SWE:ARG:GOV:83:35,39G4,24,5.8340463219813,5.33301496505737,18.4402300516764,64,483.133215068738,6145.45760256026,16.377590673575128,0.6000503134614779,0.36006037868521784,1993,1,cod_juvenile,cod,juvenile,45.51852705434776
