year,lat,lon,quarter,country,month,haul_id,ices_rect,sub_div,month_year,oxy,temp,sal,depth,substrate,X,Y,depth_obs,depth_ct,depth_sc,depth_sq,year_f,quarter_f,group,species,life_stage,density
1993,54.6333,14.15,1,GFR,2,1993:1:GFR:SOL:H20:31:25,38G4,24,2_1993,8.59008346968994,3.45076417922974,9.96641635894775,26.1200008392334,sand,445.132650748598,6054.31854439127,29,-28.40441275721117,-1.2954914386106375,1.6782980675134593,1993,1,cod_juvenile,cod,juvenile,20.30424294830215
1993,54.7333,13.3667,1,GFR,2,1993:1:GFR:SOL:H20:32:5,38G3,24,2_1993,8.32035197936096,3.15466618537903,15.8920621871948,35.3499984741211,sand,394.833065132151,6066.3379733912,39,-19.174415122323467,-0.8745222386275197,0.7647891458540884,1993,1,cod_juvenile,cod,juvenile,570.9736849729359
1993,54.7333,13.5167,1,GFR,2,1993:1:GFR:SOL:H20:33:6,38G3,24,2_1993,8.33899557419739,3.14417791366577,15.0733671188354,36.6699981689453,sand,404.490695857316,6066.12346290396,37,-17.85441542749927,-0.8143186245542358,0.6631148222959024,1993,1,cod_juvenile,cod,juvenile,282.2553169338146
1993,54.6833,13.6333,1,GFR,2,1993:1:GFR:SOL:H20:34:7,38G3,24,2_1993,8.32683391531677,3.18062019348145,13.9849920272827,33.810001373291,sand,411.889712420494,6060.40782782333,37,-20.714412223153566,-0.9447596723904867,0.8925708385753799,1993,1,cod_juvenile,cod,juvenile,530.5591768134384
1993,54.6667,13.7333,1,GFR,2,1993:1:GFR:SOL:H20:35:26,38G3,24,2_1993,8.16602505171814,3.4392945766449,15.5546875,31.7900009155273,mud,418.302967277682,6058.4399403628,33,-22.734412680917266,-1.0368894876199206,1.0751398095367015,1993,1,cod_juvenile,cod,juvenile,198.17400190260864
1993,54.7,13.85,1,GFR,2,1993:1:GFR:SOL:H20:36:9,38G3,24,2_1993,8.16863736893921,3.42556118965149,15.5217847824097,34.0400009155273,sand,425.889984353801,6062.01557983619,39,-20.484412680917266,-0.9342696671790308,0.872859811010817,1993,1,cod_juvenile,cod,juvenile,779.797113017752
1993,54.7667,13.6667,1,GFR,2,1993:1:GFR:SOL:H20:37:8,38G3,24,2_1993,7.96086419390869,3.63224482536316,20.5745964050293,41.8699989318848,mud,414.219179127919,6069.64583471616,44,-12.654414664559766,-0.5771527825163058,0.3331053343663141,1993,1,cod_juvenile,cod,juvenile,237.1426416805792
1993,54.85,14.0167,1,GFR,2,1993:1:GFR:SOL:H20:38:10,38G4,24,2_1993,7.94576632600403,3.89225745201111,21.4351043701172,41.2599983215332,mud,436.866347244064,6078.54275216579,43,-13.264415274911364,-0.6049741838954676,0.3659937631799871,1993,1,cod_juvenile,cod,juvenile,263.4575160784275
1993,54.9667,13.8833,1,GFR,2,1993:1:GFR:SOL:H20:39:11,38G3,24,2_1993,7.45664255469971,3.95119309425354,23.3305187225342,47.0800018310547,mud,428.508731938771,6091.65632969706,49,-7.444411765389866,-0.33953075495660295,0.11528113356140077,1993,1,cod_juvenile,cod,juvenile,12.727630249619937
1993,54.9167,13.6167,1,GFR,2,1993:1:GFR:SOL:H20:40:12,38G3,24,2_1993,7.28452959385071,3.93798899650574,23.9615364074707,46.7900009155273,mud,411.332019129703,6086.39791049652,49,-7.734412680917266,-0.352757351347321,0.12443774892957728,1993,1,cod_juvenile,cod,juvenile,223.3199194064312
1993,54.8667,13.2167,1,GFR,2,1993:1:GFR:SOL:H20:41:13,38G3,24,2_1993,7.47605283013306,3.59517693519592,22.3574047088623,44.0999984741211,mud,385.553268775517,6081.41485689871,46,-10.424415122323467,-0.4754451591351698,0.22604809934506695,1993,1,cod_juvenile,cod,juvenile,138.6524044231601
1993,54.9333,13.1,1,GFR,2,1993:1:GFR:SOL:H20:42:14,38G3,24,2_1993,7.47383000305481,3.27847456932068,20.8217582702637,42.6699981689453,mud,378.265822605993,6089.0214562145,45,-11.85441542749927,-0.5406657700451959,0.29231947489856464,1993,1,cod_juvenile,cod,juvenile,122.69634901087208
1993,54.9833,13.3167,1,GFR,2,1993:1:GFR:SOL:H20:43:15,38G3,24,2_1993,7.11061882850037,3.79489827156067,23.3962421417236,45.6399993896484,mud,392.282334411695,6094.22911992358,47,-8.884414206796166,-0.40520755138840636,0.16419315970218798,1993,1,cod_juvenile,cod,juvenile,38.92664841304267
1993,55.0333,13.4333,1,GFR,2,1993:1:GFR:SOL:H20:44:16,39G3,24,2_1993,7.11967754924316,3.82304930686951,23.2139587402344,44.3400001525879,mud,399.867793843502,6099.61902262141,46,-10.18441344385667,-0.46449896840193655,0.21575929164646326,1993,1,cod_juvenile,cod,juvenile,81.7634962304089
1993,55.0667,13.75,1,GFR,2,1993:1:GFR:SOL:H20:45:18,39G3,24,2_1993,7.19578802304687,3.87880778312683,23.2083129882812,45.7000007629395,mud,420.174210798995,6102.92768760272,48,-8.824412833505065,-0.4024709602091443,0.16198287381167062,1993,1,cod_juvenile,cod,juvenile,76.76221774178362
1993,55.1333,14.1667,1,GFR,2,1993:1:GFR:SOL:H20:46:20,39G4,24,2_1993,7.29803465206604,3.88861632347107,23.1129589080811,46.1399993896484,mud,446.872536178969,6109.94206908288,48,-8.384414206796166,-0.38240314684598636,0.146232166717713,1993,1,cod_juvenile,cod,juvenile,85.61565925281185
1993,55.1667,14.2667,1,GFR,2,1993:1:GFR:SOL:H20:47:21,39G4,24,2_1993,7.49202260930481,3.84973859786987,22.4230804443359,46.4000015258789,mud,453.286997363808,6113.58725701949,49,-8.124412070565668,-0.37054475905299905,0.13730341846164512,1993,1,cod_juvenile,cod,juvenile,136.38685413961613
1993,55.0667,14.2833,1,GFR,2,1993:1:GFR:SOL:H20:48:22,39G4,24,2_1993,7.29556993110962,3.92134690284729,23.1502017974854,47.0800018310547,mud,454.230248128227,6102.44845925939,48,-7.444411765389866,-0.33953075495660295,0.11528113356140077,1993,1,cod_juvenile,cod,juvenile,140.94431588985842
1993,55,14.2333,1,GFR,2,1993:1:GFR:SOL:H20:49:23,39G4,24,2_1993,7.55123877733459,4.00887727737427,22.0455150604248,44.8899993896484,mud,450.955826366922,6095.06022489164,47,-9.634414206796166,-0.43941415820203633,0.1930848024284042,1993,1,cod_juvenile,cod,juvenile,370.05901548610194
1993,55.05,13.6167,1,GFR,2,1993:1:GFR:SOL:H20:50:17,39G3,24,2_1993,7.18662407163391,3.87363433837891,23.2174396514893,45.4799995422363,hard clay,411.625347027139,6101.2298867009,48,-9.044414054208268,-0.4125049538826285,0.17016033697770944,1993,1,cod_juvenile,cod,juvenile,73.3822834332192
1993,55.0833,13.8167,1,GFR,2,1993:1:GFR:SOL:H20:51:19,39G3,24,2_1993,7.21416307467956,3.88173890113831,23.2001686096191,45.3800010681152,mud,424.464782692736,6104.70064747066,48,-9.144412528329369,-0.4170657651975931,0.17394385249985383,1993,1,cod_juvenile,cod,juvenile,80.04697818596553
1993,54.8667,16.6,1,GFR,2,1993:1:GFR:SOL:H20:52:58,38G6,25,2_1993,8.99081621131897,2.95699381828308,7.80524921417236,19.1499996185303,sand,602.684188851296,6081.13075698178,19,-35.37441397791427,-1.613384893606787,2.603010814918583,1993,1,cod_juvenile,cod,juvenile,1.142872898932
1993,54.3,15.1167,1,GFR,2,1993:1:GFR:SOL:H20:53:67,37G5,25,2_1993,8.98161399420776,2.642911195755,8.46587085723877,15.8500003814697,sand,507.594523622083,6016.90692442357,18,-38.67441321497487,-1.7638939287900013,3.1113217920222263,1993,1,cod_juvenile,cod,juvenile,0
1993,54.8333,16.5167,1,GFR,2,1993:1:GFR:SOL:H20:54:60,38G6,25,2_1993,8.98349857984619,2.93544340133667,7.87210941314697,27.2999992370605,sand,597.419078888972,6077.29563695794,28,-27.224414359384067,-1.241673116963724,1.54175212939041,1993,1,cod_juvenile,cod,juvenile,0
1993,54.4333,15.0167,1,GFR,2,1993:1:GFR:SOL:H20:55:65,37G5,25,2_1993,8.91278356949463,3.15090298652649,8.71101760864258,24.2000007629395,sand,501.083277912948,6031.73270256381,25,-30.324412833505068,-1.3830603555332042,1.9128559470476332,1993,1,cod_juvenile,cod,juvenile,0
1993,54.85,16.6333,1,GFR,2,1993:1:GFR:SOL:H20:56:59,38G6,25,2_1993,8.98713518781128,2.95039987564087,7.80524921417236,27,sand,604.864434693292,6079.32201895376,22,-27.524413596444568,-1.255355724892414,1.5759179960201584,1993,1,cod_juvenile,cod,juvenile,0
1993,54.3667,15.7667,1,GFR,2,1993:1:GFR:SOL:H20:58:62,37G5,25,2_1993,8.91598080524597,2.92390441894531,8.55160045623779,28.8999996185303,sand,549.813636481844,6024.5930226193,32,-25.62441397791427,-1.168699005029597,1.3658573643571696,1993,1,cod_juvenile,cod,juvenile,70.20424654044665
1993,54.4333,16.0167,1,GFR,2,1993:1:GFR:SOL:H20:59:61,37G6,25,2_1993,8.9491154833435,2.62865447998047,8.33129787445068,27.7000007629395,sand,565.949102434151,6032.2085590908,30,-26.824412833505068,-1.2234295237362642,1.4967797995495424,1993,1,cod_juvenile,cod,juvenile,13.264247291184793
1993,55,17.5,1,GFR,2,1993:1:GFR:SOL:H20:60:42,39G7,25,2_1993,9.04703193861694,2.91792917251587,7.87160396575928,35.0999984741211,sand,659.903995924631,6097.64983953746,NA,-19.424415122323467,-0.8859244408987297,0.7848621149817268,1993,1,cod_juvenile,cod,juvenile,0
1993,55.9333,15.3333,1,GFR,2,1993:1:GFR:SOL:H20:61:51,40G5,25,2_1993,7.64708068511047,4.49801588058472,9.03237533569336,45.0999984741211,hard clay,520.822935791303,6198.70627009124,47,-9.424415122323467,-0.42983635005032983,0.18475928782458967,1993,1,cod_juvenile,cod,juvenile,53.17806173998634
1993,54.4333,15.7167,1,GFR,2,1993:1:GFR:SOL:H20:62:63,37G5,25,2_1993,8.74495158363647,4.44303846359253,9.24677276611328,45.5499992370605,sand,546.489745615552,6031.96909880972,48,-8.97441435938407,-0.4093123511653946,0.1675366008165433,1993,1,cod_juvenile,cod,juvenile,153.32259413027478
1993,54.9167,16.2167,1,GFR,2,1993:1:GFR:SOL:H20:63:36,38G6,25,2_1993,7.33638029828491,6.65877962112427,9.41744995117188,40.2999992370605,hard clay,577.989688372132,6086.1996121209,47,-14.22441435938407,-0.6487585988608044,0.42088771959583415,1993,1,cod_juvenile,cod,juvenile,118.95845807948812
1993,55.8333,16.3,1,GFR,2,1993:1:GFR:SOL:H20:64:53,40G6,25,2_1993,3.49773081311035,7.75654458999634,13.7958297729492,54.3400001525879,hard clay,581.42422746169,6188.29093457361,55,-0.1844134438566698,-0.00841087755353671,7.074286122058768e-5,1993,1,cod_juvenile,cod,juvenile,5.421743336100927
1993,54.7833,15.95,1,GFR,2,1993:1:GFR:SOL:H20:65:35,38G5,25,2_1993,6.54121840549622,8.07618522644043,12.8513822555542,55.25,mud,561.096249011953,6071.09151455451,58,0.7255864035554325,0.03309313175431538,0.0010951553693084768,1993,1,cod_juvenile,cod,juvenile,120.94063509950708
1993,56.0833,17.6167,1,GFR,2,1993:1:GFR:SOL:H20:66:56,41G7,25,2_1993,8.50179425410461,3.4690842628479,7.30396413803101,47.2599983215332,sand,662.82532375177,6218.43706725187,53,-7.264415274911364,-0.3313213293864278,0.10977382330638977,1993,1,cod_juvenile,cod,juvenile,4.360618405491319
1993,55.9167,15.6,1,GFR,2,1993:1:GFR:SOL:H20:67:52,40G5,25,2_1993,8.00593913648987,4.1886100769043,8.60605621337891,51.1500015258789,hard clay,537.500882364331,6196.97121350977,53,-3.3744120705656684,-0.15390291590000915,0.02368610752252529,1993,1,cod_juvenile,cod,juvenile,1306.7974986332272
1993,54.6167,15.5833,1,GFR,2,1993:1:GFR:SOL:H20:68:33,38G5,25,2_1993,3.78647044738312,8.47949600219727,13.6676988601685,61.7000007629395,mud,537.667485305371,6052.29585926279,65,7.175587166494935,0.3272699851482954,0.10710564317896551,1993,1,cod_juvenile,cod,juvenile,91.25529377914656
1993,55.7833,16.2333,1,GFR,2,1993:1:GFR:SOL:H20:69:54,40G6,25,2_1993,2.22343112962646,7.39979219436646,14.8809385299683,60.5800018310547,mud,577.345867557626,6182.65029365821,62,6.055588234610134,0.2761881676887368,0.07627990397126179,1993,1,cod_juvenile,cod,juvenile,516.4984191906447
1993,56.1333,17.75,1,GFR,2,1993:1:GFR:SOL:H20:70:55,41G7,25,2_1993,8.3640541400177,3.81305813789368,7.42518854141235,63.2599983215332,hard clay,670.895839307761,6224.32212059279,64,8.735584725088636,0.39841961597101194,0.15873819039048864,1993,1,cod_juvenile,cod,juvenile,42.23044876839521
1993,55.6833,15.1167,1,GFR,2,1993:1:GFR:SOL:H20:71:50,40G5,25,2_1993,1.21531866158638,6.41271352767944,14.9635925292969,66,mud,507.337728228713,6170.83881944383,67,11.475586403555432,0.5233878294163452,0.27393481998115327,1993,1,cod_juvenile,cod,juvenile,87.15948177016213
1993,55.45,16.4333,1,GFR,2,1993:1:GFR:SOL:H20:72:43,39G6,25,2_1993,3.24578911422577,7.18075895309448,15.4137058258057,64.3399963378906,hard clay,590.653744235917,6145.80281813593,68,9.815582741446029,0.4476770393110622,0.2004147315263183,1993,1,cod_juvenile,cod,juvenile,0
1993,55.6167,14.8667,1,GFR,2,1993:1:GFR:SOL:H20:73:49,40G4,25,2_1993,2.04535230726089,5.67408895492554,15.8627290725708,78.7799987792969,mud,491.604279849427,6163.42873237976,77,24.255585182852336,1.1062683538457856,1.2238296707206642,1993,1,cod_juvenile,cod,juvenile,107.12633944723432
1993,54.7667,15.6,1,GFR,2,1993:1:GFR:SOL:H20:74:34,38G5,25,2_1993,2.09350934684067,8.48560619354248,15.0794887542725,72.8499984741211,mud,538.603261660492,6068.9956327709,76,18.325584877676526,0.8358081020539794,0.6985751834590752,1993,1,cod_juvenile,cod,juvenile,118.5045958955204
1993,55.3667,16.35,1,GFR,2,1993:1:GFR:SOL:H20:76:44,39G6,25,2_1993,3.10878663980408,7.28276586532593,15.4950017929077,68.8000030517578,hard clay,585.565347158539,6136.42815379261,72,14.27558945531323,0.651092634040936,0.4239216181023642,1993,1,cod_juvenile,cod,juvenile,13.769223589407812
1993,55.6,15.8833,1,GFR,2,1993:1:GFR:SOL:H20:77:46,40G5,25,2_1993,2.57915726027832,5.12322282791138,16.5758666992188,75.7799987792969,mud,555.656321474179,6161.91612239297,78,21.255585182852336,0.9694419265912657,0.939817649032985,1993,1,cod_juvenile,cod,juvenile,2.317307829475064
1993,55.6,15.7,1,GFR,2,1993:1:GFR:SOL:H20:78:47,40G5,25,2_1993,3.39902922770691,5.16022968292236,16.584321975708,69.2399978637695,mud,544.106908480009,6161.78444472715,72,14.715584267324935,0.6711602734202978,0.45045611261760893,1993,1,cod_juvenile,cod,juvenile,80.41857662299893
1993,55.2667,17.35,1,GFR,2,1993:1:GFR:SOL:H20:79:41,39G7,25,2_1993,4.31558255666656,6.96754217147827,12.4238109588623,87.5999984741211,mud,649.312623307802,6126.98719778361,85,33.075584877676526,1.508538036055369,2.27568700622579,1993,1,cod_juvenile,cod,juvenile,6.75426531522766
1993,55.3,16.2,1,GFR,2,1993:1:GFR:SOL:H20:80:45,39G6,25,2_1993,3.1241704754715,7.2297739982605,16.099214553833,72.5500030517578,hard clay,576.186480155229,6128.83191362803,81,18.02558945531323,0.8221256681090858,0.6758906141638107,1993,1,cod_juvenile,cod,juvenile,1.060119032244322
1993,55.4333,15.1667,1,GFR,2,1993:1:GFR:SOL:H20:81:48,39G5,25,2_1993,6.34985916506348,3.92051362991333,18.6406078338623,75.4000015258789,mud,510.548325940984,6143.02297313457,85,20.87558792943434,0.9521107044073608,0.9065147934470807,1993,1,cod_juvenile,cod,juvenile,45.758154621784634
1993,55.25,17.55,1,GFR,2,1993:1:GFR:SOL:H20:82:40,39G7,25,2_1993,6.22286897891846,5.98800706863403,10.4257793426514,83.6999969482422,mud,662.085242075797,6125.57613290822,90,29.175583351797634,1.3306636110309742,1.7706656457219918,1993,1,cod_juvenile,cod,juvenile,27.010830606472354
1993,55.1333,16.05,1,GFR,2,1993:1:GFR:SOL:H20:83:37,39G6,25,2_1993,1.84290626407852,6.08577823638916,16.2677345275879,80,mud,566.942802569409,6110.12837995646,91,25.475586403555432,1.161911156604105,1.3500375358410888,1993,1,cod_juvenile,cod,juvenile,1.707026910555723
1993,55.8667,17.0855,1,SWE,3,1993:1:SWE:ARG:FOT:55:7,40G7,25,3_1993,8.9587543394043,2.95235967636108,7.41835832595825,45.3199996948242,sand,630.504751589981,6193.21013547027,44,-9.20441390162037,-0.41980235637685054,0.17623401841955622,1993,1,cod_juvenile,cod,juvenile,4.362686840962697
1993,55.9248,17.1323,1,SWE,3,1993:1:SWE:ARG:FOT:56:8,40G7,25,3_1993,9.020836334906,2.97412395477295,7.26363611221313,47.0800018310547,sand,633.233569159889,6199.76398738899,48,-7.444411765389866,-0.33953075495660295,0.11528113356140077,1993,1,cod_juvenile,cod,juvenile,1.195569577406448
1993,55.8015,17.7367,1,SWE,3,1993:1:SWE:ARG:FOT:57:9,40G7,25,3_1993,8.74075807309876,3.01778984069824,7.27954816818237,59.2999992370605,mud,671.531795109512,6187.3767321351,61,4.77558564061593,0.21780877375115518,0.0474406619229819,1993,1,cod_juvenile,cod,juvenile,2.706127373226684
1993,56.0352,17.7188,1,SWE,3,1993:1:SWE:ARG:FOT:58:10,41G7,25,3_1993,8.45385690063171,3.0646231174469,7.35249042510986,62.3400001525879,mud,669.387594380003,6213.33147392103,64,7.81558655614333,0.35645959512518316,0.1270634429568095,1993,1,cod_juvenile,cod,juvenile,6.761378896620214
1993,56.445,16.9745,1,SWE,3,1993:1:SWE:ARG:FOT:59:11,41G6,25,3_1993,6.25256589401855,3.48581695556641,7.54741907119751,66.1999969482422,hard clay,621.717155524956,6257.35673639312,69,11.675583351797634,0.5325094520462744,0.28356631651862346,1993,1,cod_juvenile,cod,juvenile,61.302622401806275
1993,56.5178,16.8225,1,SWE,3,1993:1:SWE:ARG:FOT:60:12,42G6,27,3_1993,9.11752282130737,2.51895546913147,7.38171243667603,53.0999984741211,hard clay,612.133547840712,6265.19942062993,59,-1.4244151223234667,-0.06496587737160998,0.004220565222663066,1993,1,cod_juvenile,cod,juvenile,31.227772641281497
1993,57.004,17.94,1,SWE,3,1993:1:SWE:ARG:FOT:61:13,43G7,27,3_1993,4.10090754797363,3.73201584815979,7.6091046333313,68.8499984741211,hard clay,678.547727235226,6321.67455348913,71,14.325584877676526,0.6533728657146194,0.42689610165213404,1993,1,cod_juvenile,cod,juvenile,2.278379063170058
1993,57.066,17.9145,1,SWE,3,1993:1:SWE:ARG:FOT:62:14,43G7,27,3_1993,4.01516641790161,4.07488918304443,7.82871198654175,72,mud,676.704999258027,6328.50610817419,78,17.475586403555432,0.7970406839253851,0.6352738518322456,1993,1,cod_juvenile,cod,juvenile,0.447060746077209
1993,57.3685,16.9133,1,SWE,3,1993:1:SWE:ARG:FOT:63:15,43G6,27,3_1993,8.47615076975403,2.06586146354675,7.244309425354,41.7999992370605,bedrock,615.068746104441,6360.02507927381,45,-12.72441435938407,-0.5803453852335445,0.33680076616187116,1993,1,cod_juvenile,cod,juvenile,0
1993,57.5172,17.0157,1,SWE,3,1993:1:SWE:ARG:FOT:64:16,44G7,27,3_1993,7.93248266218567,1.99927353858948,7.29192018508911,64.9499969482422,hard clay,620.735271069946,6376.7524025449,67,10.425583351797634,0.4754984406902244,0.22609876709883486,1993,1,cod_juvenile,cod,juvenile,2.639335099381809
1993,57.4502,17.5322,1,SWE,3,1993:1:SWE:ARG:FOT:65:17,43G7,27,3_1993,8.19105765152893,2.42011570930481,7.25729131698608,61.7599983215332,hard clay,651.942677639858,6370.33279994797,65,7.235584725088636,0.33000640234375195,0.10890422558786629,1993,1,cod_juvenile,cod,juvenile,0
1993,57.821,18.123,1,SWE,3,1993:1:SWE:ARG:FOT:66:18,44G8,27,3_1993,3.56860332780914,4.54998826980591,8.22124671936035,87.9499969482422,hard clay,685.478590561818,6413.06189622533,98,33.425583351797634,1.524501049641544,2.32410345035817,1993,1,cod_juvenile,cod,juvenile,3.340653973687643
1993,57.7555,18.3128,1,SWE,3,1993:1:SWE:ARG:FOT:67:19,44G8,27,3_1993,3.54374873182678,4.47654008865356,7.99468851089478,106,mud,697.102615893676,6406.31124498562,110,51.47558640355543,2.3477401928099444,5.511884012935275,1993,1,cod_juvenile,cod,juvenile,3.0972020007845216
1993,57.8736,19.4038,1,SWE,3,1993:1:SWE:ARG:FOT:68:20,44G9,28,3_1993,9.20666344867859,2.93996500968933,7.13466024398804,44,mud,761.109963059939,6423.14240537355,43,-10.524413596444568,-0.48000597045013443,0.23040573166777534,1993,1,cod_juvenile,cod,juvenile,0
1993,57.8885,19.5368,1,SWE,3,1993:1:SWE:ARG:FOT:69:21,44G9,28,3_1993,10.1461560387604,3.6742832660675,7.50595188140869,69.9000015258789,hard clay,768.877391285729,6425.32061852162,73,15.375587929434339,0.7012622544407409,0.4917687495033104,1993,1,cod_juvenile,cod,juvenile,1.4668045524076618
1993,57.8677,19.5493,1,SWE,3,1993:1:SWE:ARG:FOT:70:22,44G9,28,3_1993,8.73070307756958,4.11733341217041,7.50595188140869,76.75,mud,769.77337026637,6423.05792677291,80,22.225586403555432,1.013682527078375,1.0275522657040004,1993,1,cod_juvenile,cod,juvenile,0.5660843234445593
1993,57.5685,19.0568,1,SWE,3,1993:1:SWE:ARG:FOT:71:23,44G9,28,3_1993,8.91838471107483,2.71878242492676,7.17628765106201,36.5999984741211,hard clay,742.585772324115,6387.92498480677,39,-17.924415122323467,-0.8175112272714697,0.6683246067149047,1993,1,cod_juvenile,cod,juvenile,0
1993,57.3825,19.1942,1,SWE,3,1993:1:SWE:ARG:FOT:72:24,43G9,28,3_1993,8.12419449369507,3.94776701927185,7.66349124908447,82.3499984741211,hard clay,752.074641000382,6367.74201205931,85,27.825584877676526,1.2690917883599593,1.6105939672826797,1993,1,cod_juvenile,cod,juvenile,2.384810856889808
1993,57.1808,18.8761,1,SWE,3,1993:1:SWE:ARG:FOT:73:25,43G8,28,3_1993,8.75930873695373,2.72845911979675,7.31869792938232,53.1500015258789,hard clay,734.248049564624,6344.17487922236,53,-1.3744120705656684,-0.06268529773032919,0.003929446551540014,1993,1,cod_juvenile,cod,juvenile,0.628101623021785
1993,57.085,18.8363,1,SWE,3,1993:1:SWE:ARG:FOT:74:26,43G8,28,3_1993,8.48427471415405,3.35988068580627,7.48347187042236,63.1500015258789,hard clay,732.444357777792,6333.38431253575,63,8.625587929434332,0.39340279311807064,0.1547657576330995,1993,1,cod_juvenile,cod,juvenile,3.84114160282009
1993,57.089,18.9005,1,SWE,3,1993:1:SWE:ARG:FOT:75:27,43G8,28,3_1993,5.00827540106506,4.7609395980835,8.28696155548096,82.3499984741211,hard clay,736.306377558525,6334.04982946894,87,27.825584877676526,1.2690917883599593,1.6105939672826797,1993,1,cod_juvenile,cod,juvenile,2.165697969582624
1993,56.2562,18.4828,1,SWE,3,1993:1:SWE:ARG:FOT:76:28,41G8,26,3_1993,5.41525091803589,4.26423501968384,8.85568714141846,70.9199981689453,mud,715.72461038335,6240.04924144756,72,16.39558457250073,0.7477830866015336,0.5591795446073167,1993,1,cod_juvenile,cod,juvenile,1.2700657348431037
1993,55.5878,18.3732,1,SWE,3,1993:1:SWE:ARG:FOT:77:29,40G8,26,3_1993,5.47542680344391,5.06995820999146,11.2823209762573,91.8000030517578,mud,712.56840449094,6165.36908583816,94,37.27558945531323,1.7000952429922556,2.8903238352448963,1993,1,cod_juvenile,cod,juvenile,3.920419288898697
1993,55.2882,16.9951,1,SWE,3,1993:1:SWE:ARG:FOT:78:30,39G6,25,3_1993,5.00592616051941,5.47771263122559,14.6875505447388,74.8499984741211,sand,626.698228982512,6128.67639098873,75,20.325584877676526,0.9270257202236594,0.8593766859561943,1993,1,cod_juvenile,cod,juvenile,190.70447416667955
1993,55.3282,16.0507,1,SWE,3,1993:1:SWE:ARG:FOT:79:31,39G6,25,3_1993,5.01037249799194,4.10862350463867,18.2726593017578,89.1500015258789,mud,566.660687503598,6131.81688258939,88,34.62558792943434,1.5792318293239105,2.4939731707497446,1993,1,cod_juvenile,cod,juvenile,17.089772271146725
